Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
WPQUEG Quantization: 888882
Epoch 1 | Loss: 2.4101 Train Acc: 0.2273 Test Acc: 0.1117 Train Time: 282.5880s Inference Time: 77.6396s
Epoch 20 | Loss: 2.3882 Train Acc: 0.2367 Test Acc: 0.1000 Train Time: 260.9943s Inference Time: 63.8874s
Epoch 21 | Loss: 2.4092 Train Acc: 0.1750 Test Acc: 0.1000 Train Time: 259.3755s Inference Time: 64.1014s
Epoch 22 | Loss: 2.3991 Train Acc: 0.1763 Test Acc: 0.1019 Train Time: 260.3086s Inference Time: 64.2436s
Epoch 23 | Loss: 2.3931 Train Acc: 0.2177 Test Acc: 0.1010 Train Time: 259.1169s Inference Time: 64.1482s
Epoch 24 | Loss: 2.4010 Train Acc: 0.1927 Test Acc: 0.1000 Train Time: 263.8321s Inference Time: 63.3653s
Epoch 25 | Loss: 2.4015 Train Acc: 0.2050 Test Acc: 0.1000 Train Time: 261.3233s Inference Time: 65.2604s
Epoch 26 | Loss: 2.3814 Train Acc: 0.3200 Test Acc: 0.0845 Train Time: 264.9992s Inference Time: 64.0020s
Epoch 27 | Loss: 2.3970 Train Acc: 0.2627 Test Acc: 0.0845 Train Time: 260.6955s Inference Time: 63.8803s
Epoch 28 | Loss: 2.3902 Train Acc: 0.2400 Test Acc: 0.1000 Train Time: 260.9314s Inference Time: 63.4085s
Epoch 29 | Loss: 2.3996 Train Acc: 0.1980 Test Acc: 0.0990 Train Time: 259.3912s Inference Time: 65.0966s
Epoch 30 | Loss: 2.4003 Train Acc: 0.2203 Test Acc: 0.1000 Train Time: 258.5988s Inference Time: 64.0977s
Epoch 31 | Loss: 2.3913 Train Acc: 0.2007 Test Acc: 0.0981 Train Time: 257.6827s Inference Time: 63.7253s
Epoch 32 | Loss: 2.4014 Train Acc: 0.2237 Test Acc: 0.1000 Train Time: 260.9880s Inference Time: 64.1398s
Epoch 33 | Loss: 2.3888 Train Acc: 0.2287 Test Acc: 0.1000 Train Time: 260.2746s Inference Time: 63.9002s
Epoch 34 | Loss: 2.3907 Train Acc: 0.2233 Test Acc: 0.1311 Train Time: 266.5051s Inference Time: 64.2346s
Epoch 35 | Loss: 2.4040 Train Acc: 0.1817 Test Acc: 0.0612 Train Time: 259.0721s Inference Time: 65.3974s
Epoch 36 | Loss: 2.3948 Train Acc: 0.2273 Test Acc: 0.1136 Train Time: 258.4091s Inference Time: 64.1896s
Epoch 37 | Loss: 2.4001 Train Acc: 0.1953 Test Acc: 0.1039 Train Time: 259.5238s Inference Time: 65.5344s
Epoch 38 | Loss: 2.3832 Train Acc: 0.2760 Test Acc: 0.1010 Train Time: 261.6627s Inference Time: 64.2932s
Epoch 39 | Loss: 2.4012 Train Acc: 0.1737 Test Acc: 0.1000 Train Time: 257.3264s Inference Time: 63.6416s
Epoch 40 | Loss: 2.3995 Train Acc: 0.2327 Test Acc: 0.0738 Train Time: 261.0542s Inference Time: 64.8296s
Epoch 41 | Loss: 2.3990 Train Acc: 0.2117 Test Acc: 0.0981 Train Time: 257.5879s Inference Time: 65.1785s
Epoch 42 | Loss: 2.3894 Train Acc: 0.2163 Test Acc: 0.1000 Train Time: 271.1316s Inference Time: 73.9523s
Epoch 43 | Loss: 2.4009 Train Acc: 0.2103 Test Acc: 0.1000 Train Time: 279.2298s Inference Time: 76.5619s
Epoch 44 | Loss: 2.3947 Train Acc: 0.2277 Test Acc: 0.1000 Train Time: 280.9544s Inference Time: 72.0930s
Epoch 45 | Loss: 2.3863 Train Acc: 0.2430 Test Acc: 0.1019 Train Time: 287.8167s Inference Time: 75.0230s
Epoch 46 | Loss: 2.4012 Train Acc: 0.2120 Test Acc: 0.1000 Train Time: 280.8250s Inference Time: 73.4825s
Epoch 47 | Loss: 2.4018 Train Acc: 0.1863 Test Acc: 0.1000 Train Time: 274.7169s Inference Time: 71.5857s
Epoch 48 | Loss: 2.3914 Train Acc: 0.2417 Test Acc: 0.1000 Train Time: 264.3705s Inference Time: 64.4913s
Epoch 49 | Loss: 2.3803 Train Acc: 0.2757 Test Acc: 0.1146 Train Time: 256.9921s Inference Time: 63.9496s
Epoch 50 | Loss: 2.3946 Train Acc: 0.2033 Test Acc: 0.0981 Train Time: 260.7863s Inference Time: 63.8368s
WPQUEG Quantization: 888883
Epoch 1 | Loss: 2.4243 Train Acc: 0.2507 Test Acc: 0.1359 Train Time: 260.7378s Inference Time: 63.4839s
Epoch 2 | Loss: 2.1661 Train Acc: 0.5340 Test Acc: 0.2029 Train Time: 263.2266s Inference Time: 64.0761s
Epoch 3 | Loss: 2.1272 Train Acc: 0.6393 Test Acc: 0.1000 Train Time: 261.0445s Inference Time: 63.6913s
Epoch 4 | Loss: 2.0134 Train Acc: 0.8053 Test Acc: 0.1019 Train Time: 262.4900s Inference Time: 63.6984s
Epoch 5 | Loss: 1.9794 Train Acc: 0.8790 Test Acc: 0.1583 Train Time: 261.8691s Inference Time: 64.3942s
Epoch 6 | Loss: 2.0751 Train Acc: 0.7297 Test Acc: 0.0942 Train Time: 262.6303s Inference Time: 64.3448s
Epoch 7 | Loss: 2.3024 Train Acc: 0.3230 Test Acc: 0.1825 Train Time: 261.5434s Inference Time: 64.6449s
Epoch 8 | Loss: 2.0739 Train Acc: 0.7477 Test Acc: 0.1136 Train Time: 262.4372s Inference Time: 64.6683s
Epoch 9 | Loss: 2.0864 Train Acc: 0.7067 Test Acc: 0.1000 Train Time: 261.0526s Inference Time: 64.8572s
Epoch 10 | Loss: 2.1813 Train Acc: 0.4950 Test Acc: 0.1010 Train Time: 258.5712s Inference Time: 65.7248s
Epoch 11 | Loss: 2.1268 Train Acc: 0.6083 Test Acc: 0.1019 Train Time: 261.2467s Inference Time: 63.6394s
Epoch 12 | Loss: 2.1935 Train Acc: 0.4497 Test Acc: 0.0845 Train Time: 261.9433s Inference Time: 63.8234s
Epoch 13 | Loss: 2.1047 Train Acc: 0.6347 Test Acc: 0.0893 Train Time: 261.8949s Inference Time: 63.9662s
Epoch 14 | Loss: 1.9718 Train Acc: 0.8893 Test Acc: 0.1019 Train Time: 262.6264s Inference Time: 63.5155s
Epoch 15 | Loss: 2.1810 Train Acc: 0.5097 Test Acc: 0.0990 Train Time: 260.9930s Inference Time: 64.3937s
Epoch 16 | Loss: 2.0375 Train Acc: 0.7940 Test Acc: 0.1087 Train Time: 259.9726s Inference Time: 63.5441s
Epoch 17 | Loss: 1.9650 Train Acc: 0.8277 Test Acc: 0.0951 Train Time: 262.3937s Inference Time: 63.7115s
Epoch 18 | Loss: 1.9854 Train Acc: 0.8507 Test Acc: 0.2340 Train Time: 261.4354s Inference Time: 63.7968s
Epoch 19 | Loss: 2.2725 Train Acc: 0.3537 Test Acc: 0.0990 Train Time: 257.1172s Inference Time: 66.9138s
Epoch 20 | Loss: 2.1922 Train Acc: 0.5027 Test Acc: 0.0981 Train Time: 266.6488s Inference Time: 65.4929s
Epoch 21 | Loss: 2.0542 Train Acc: 0.7070 Test Acc: 0.1087 Train Time: 264.5805s Inference Time: 63.6727s
Epoch 22 | Loss: 2.0918 Train Acc: 0.6580 Test Acc: 0.0971 Train Time: 263.7987s Inference Time: 64.1070s
Epoch 23 | Loss: 2.0707 Train Acc: 0.7247 Test Acc: 0.1107 Train Time: 262.3253s Inference Time: 65.2405s
Epoch 24 | Loss: 2.0006 Train Acc: 0.8283 Test Acc: 0.1883 Train Time: 263.3284s Inference Time: 64.0763s
Epoch 25 | Loss: 2.0425 Train Acc: 0.7510 Test Acc: 0.1000 Train Time: 262.3875s Inference Time: 64.3134s
Epoch 26 | Loss: 2.1315 Train Acc: 0.6470 Test Acc: 0.1534 Train Time: 262.9569s Inference Time: 64.5427s
Epoch 27 | Loss: 2.0532 Train Acc: 0.7253 Test Acc: 0.1544 Train Time: 262.3097s Inference Time: 64.6020s
Epoch 28 | Loss: 2.0410 Train Acc: 0.7720 Test Acc: 0.3117 Train Time: 263.6573s Inference Time: 63.6971s
Epoch 29 | Loss: 2.0489 Train Acc: 0.7163 Test Acc: 0.1000 Train Time: 260.6110s Inference Time: 64.1626s
Epoch 30 | Loss: 2.1597 Train Acc: 0.5587 Test Acc: 0.1000 Train Time: 261.1189s Inference Time: 64.4162s
Epoch 31 | Loss: 2.0039 Train Acc: 0.7753 Test Acc: 0.0961 Train Time: 262.6357s Inference Time: 65.8781s
Epoch 32 | Loss: 1.9724 Train Acc: 0.8503 Test Acc: 0.2243 Train Time: 261.3693s Inference Time: 64.5140s
Epoch 33 | Loss: 2.1949 Train Acc: 0.4853 Test Acc: 0.1000 Train Time: 261.4017s Inference Time: 63.3463s
Epoch 34 | Loss: 2.1316 Train Acc: 0.5667 Test Acc: 0.0990 Train Time: 262.2478s Inference Time: 63.6760s
Epoch 35 | Loss: 2.1534 Train Acc: 0.6323 Test Acc: 0.1243 Train Time: 262.0454s Inference Time: 65.4423s
Epoch 36 | Loss: 2.1180 Train Acc: 0.6767 Test Acc: 0.1000 Train Time: 260.6264s Inference Time: 64.9730s
Epoch 37 | Loss: 1.9980 Train Acc: 0.8470 Test Acc: 0.1825 Train Time: 264.2084s Inference Time: 63.7849s
Epoch 38 | Loss: 2.1558 Train Acc: 0.6153 Test Acc: 0.1282 Train Time: 261.1340s Inference Time: 63.5459s
Epoch 39 | Loss: 1.9717 Train Acc: 0.8677 Test Acc: 0.1243 Train Time: 261.0173s Inference Time: 64.9815s
Epoch 40 | Loss: 1.9802 Train Acc: 0.8503 Test Acc: 0.1000 Train Time: 263.2650s Inference Time: 64.0636s
Epoch 41 | Loss: 2.0329 Train Acc: 0.8000 Test Acc: 0.1602 Train Time: 263.9506s Inference Time: 64.4993s
Epoch 42 | Loss: 1.9493 Train Acc: 0.9207 Test Acc: 0.0990 Train Time: 259.8019s Inference Time: 63.2987s
Epoch 43 | Loss: 2.0964 Train Acc: 0.7077 Test Acc: 0.1000 Train Time: 265.4224s Inference Time: 64.1043s
Epoch 44 | Loss: 2.0342 Train Acc: 0.8007 Test Acc: 0.1000 Train Time: 265.3204s Inference Time: 63.3632s
Epoch 45 | Loss: 2.0460 Train Acc: 0.7787 Test Acc: 0.0981 Train Time: 261.7751s Inference Time: 63.7870s
Epoch 46 | Loss: 1.9899 Train Acc: 0.8260 Test Acc: 0.2165 Train Time: 262.8746s Inference Time: 63.3110s
Epoch 47 | Loss: 1.9790 Train Acc: 0.8040 Test Acc: 0.2000 Train Time: 263.2664s Inference Time: 63.3900s
Epoch 48 | Loss: 2.0055 Train Acc: 0.7920 Test Acc: 0.1777 Train Time: 261.5851s Inference Time: 64.2979s
Epoch 49 | Loss: 2.0783 Train Acc: 0.6997 Test Acc: 0.1000 Train Time: 261.9781s Inference Time: 63.3034s
Epoch 50 | Loss: 2.0696 Train Acc: 0.7483 Test Acc: 0.1000 Train Time: 262.6601s Inference Time: 64.2956s
WPQUEG Quantization: 888884
Epoch 1 | Loss: 2.5784 Train Acc: 0.1007 Test Acc: 0.1000 Train Time: 260.4170s Inference Time: 63.8273s
Epoch 2 | Loss: 2.5771 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.7262s Inference Time: 64.2128s
Epoch 3 | Loss: 2.5784 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.1693s Inference Time: 63.5080s
Epoch 4 | Loss: 2.5775 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.9097s Inference Time: 63.6203s
Epoch 5 | Loss: 2.5779 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.9749s Inference Time: 63.9518s
Epoch 6 | Loss: 2.5733 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 259.6796s Inference Time: 63.9868s
Epoch 7 | Loss: 2.5796 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 257.7217s Inference Time: 64.4820s
Epoch 8 | Loss: 2.5767 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.7742s Inference Time: 63.9757s
Epoch 9 | Loss: 2.5784 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 257.6147s Inference Time: 63.9107s
Epoch 10 | Loss: 2.5775 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.4950s Inference Time: 64.5385s
Epoch 11 | Loss: 2.5796 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 259.5146s Inference Time: 64.3439s
Epoch 12 | Loss: 2.5771 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.3603s Inference Time: 64.3773s
Epoch 13 | Loss: 2.5780 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.1542s Inference Time: 63.9124s
Epoch 14 | Loss: 2.5759 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 256.3245s Inference Time: 64.5957s
Epoch 15 | Loss: 2.5784 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 257.7467s Inference Time: 64.6897s
Epoch 16 | Loss: 2.5799 Train Acc: 0.0987 Test Acc: 0.1000 Train Time: 257.0464s Inference Time: 64.0328s
Epoch 17 | Loss: 2.5591 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.5584s Inference Time: 63.7075s
Epoch 18 | Loss: 2.5565 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.8313s Inference Time: 64.0544s
Epoch 19 | Loss: 2.5565 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 257.3255s Inference Time: 63.0132s
Epoch 20 | Loss: 2.5565 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 260.2446s Inference Time: 63.3477s
Epoch 21 | Loss: 2.4548 Train Acc: 0.1007 Test Acc: 0.1000 Train Time: 261.0415s Inference Time: 65.0967s
Epoch 22 | Loss: 2.2264 Train Acc: 0.2780 Test Acc: 0.2903 Train Time: 262.7542s Inference Time: 64.1429s
Epoch 23 | Loss: 2.1977 Train Acc: 0.3027 Test Acc: 0.1456 Train Time: 260.6712s Inference Time: 63.5982s
Epoch 24 | Loss: 2.1535 Train Acc: 0.3637 Test Acc: 0.3272 Train Time: 265.0198s Inference Time: 65.6734s
Epoch 25 | Loss: 2.1058 Train Acc: 0.4207 Test Acc: 0.3029 Train Time: 262.3806s Inference Time: 63.9445s
Epoch 26 | Loss: 2.0568 Train Acc: 0.4990 Test Acc: 0.2913 Train Time: 263.0934s Inference Time: 63.9051s
Epoch 27 | Loss: 2.0554 Train Acc: 0.4997 Test Acc: 0.3223 Train Time: 260.5083s Inference Time: 64.3114s
Epoch 28 | Loss: 2.0584 Train Acc: 0.4987 Test Acc: 0.2534 Train Time: 262.7601s Inference Time: 64.0358s
Epoch 29 | Loss: 2.0538 Train Acc: 0.4987 Test Acc: 0.2971 Train Time: 261.6668s Inference Time: 63.3493s
Epoch 30 | Loss: 2.0565 Train Acc: 0.4993 Test Acc: 0.2641 Train Time: 263.0301s Inference Time: 64.4772s
Epoch 31 | Loss: 2.0555 Train Acc: 0.4980 Test Acc: 0.2893 Train Time: 262.3013s Inference Time: 64.0492s
Epoch 32 | Loss: 2.0523 Train Acc: 0.4990 Test Acc: 0.2699 Train Time: 265.7299s Inference Time: 63.4967s
Epoch 33 | Loss: 2.0513 Train Acc: 0.4993 Test Acc: 0.2942 Train Time: 265.3800s Inference Time: 65.1281s
Epoch 34 | Loss: 2.0537 Train Acc: 0.4970 Test Acc: 0.2913 Train Time: 263.2547s Inference Time: 64.6648s
Epoch 35 | Loss: 2.0549 Train Acc: 0.4993 Test Acc: 0.3029 Train Time: 261.9450s Inference Time: 64.3396s
Epoch 36 | Loss: 2.0566 Train Acc: 0.4990 Test Acc: 0.3408 Train Time: 261.1071s Inference Time: 63.9669s
Epoch 37 | Loss: 2.0568 Train Acc: 0.4990 Test Acc: 0.3583 Train Time: 261.4378s Inference Time: 63.9543s
Epoch 38 | Loss: 2.0575 Train Acc: 0.5000 Test Acc: 0.3631 Train Time: 262.4046s Inference Time: 63.4460s
Epoch 39 | Loss: 2.0477 Train Acc: 0.4990 Test Acc: 0.3097 Train Time: 262.2649s Inference Time: 65.7385s
Epoch 40 | Loss: 2.0593 Train Acc: 0.4990 Test Acc: 0.2447 Train Time: 268.6972s Inference Time: 71.8884s
Epoch 41 | Loss: 2.0518 Train Acc: 0.4983 Test Acc: 0.3660 Train Time: 277.0060s Inference Time: 73.3478s
Epoch 42 | Loss: 2.0503 Train Acc: 0.4983 Test Acc: 0.2922 Train Time: 278.2199s Inference Time: 74.8671s
Epoch 43 | Loss: 2.0524 Train Acc: 0.5000 Test Acc: 0.3146 Train Time: 276.8910s Inference Time: 74.4839s
Epoch 44 | Loss: 2.0540 Train Acc: 0.5000 Test Acc: 0.2456 Train Time: 271.2742s Inference Time: 70.0450s
Epoch 45 | Loss: 2.0616 Train Acc: 0.4993 Test Acc: 0.2971 Train Time: 280.6746s Inference Time: 74.0300s
Epoch 46 | Loss: 2.0576 Train Acc: 0.4983 Test Acc: 0.2864 Train Time: 288.5383s Inference Time: 72.9540s
Epoch 47 | Loss: 2.0553 Train Acc: 0.4987 Test Acc: 0.3699 Train Time: 281.6071s Inference Time: 69.7458s
Epoch 48 | Loss: 2.0539 Train Acc: 0.4990 Test Acc: 0.2932 Train Time: 263.7127s Inference Time: 65.9479s
Epoch 49 | Loss: 2.0510 Train Acc: 0.4993 Test Acc: 0.3058 Train Time: 261.4515s Inference Time: 64.0316s
Epoch 50 | Loss: 2.0539 Train Acc: 0.4993 Test Acc: 0.2845 Train Time: 264.3800s Inference Time: 64.4624s
WPQUEG Quantization: 888885
Epoch 1 | Loss: 2.3256 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 258.8396s Inference Time: 63.7951s
Epoch 2 | Loss: 2.3236 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 261.6823s Inference Time: 64.3126s
Epoch 3 | Loss: 2.3199 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 261.1037s Inference Time: 63.9457s
Epoch 4 | Loss: 2.3197 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 262.2771s Inference Time: 63.8200s
Epoch 5 | Loss: 2.2478 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 260.7272s Inference Time: 63.6009s
Epoch 6 | Loss: 2.2480 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 260.7405s Inference Time: 63.5445s
Epoch 7 | Loss: 2.2409 Train Acc: 0.1000 Test Acc: 0.1000 Train Time: 261.9557s Inference Time: 63.9262s
Epoch 8 | Loss: 2.1457 Train Acc: 0.2957 Test Acc: 0.4379 Train Time: 261.5350s Inference Time: 63.1761s
Epoch 9 | Loss: 1.9605 Train Acc: 0.5950 Test Acc: 0.5262 Train Time: 259.2503s Inference Time: 62.9678s
Epoch 10 | Loss: 1.9289 Train Acc: 0.6350 Test Acc: 0.4350 Train Time: 263.2065s Inference Time: 62.9966s
Epoch 11 | Loss: 1.9299 Train Acc: 0.6320 Test Acc: 0.5592 Train Time: 261.6367s Inference Time: 66.4024s
Epoch 12 | Loss: 1.9365 Train Acc: 0.6150 Test Acc: 0.5117 Train Time: 264.7255s Inference Time: 64.3399s
Epoch 13 | Loss: 1.9349 Train Acc: 0.6177 Test Acc: 0.4786 Train Time: 276.6840s Inference Time: 71.6040s
Epoch 14 | Loss: 1.9350 Train Acc: 0.6117 Test Acc: 0.4602 Train Time: 272.4724s Inference Time: 71.0905s
Epoch 15 | Loss: 1.9320 Train Acc: 0.6150 Test Acc: 0.4942 Train Time: 266.0252s Inference Time: 73.0693s
Epoch 16 | Loss: 1.9341 Train Acc: 0.6170 Test Acc: 0.5058 Train Time: 283.1458s Inference Time: 75.1980s
Epoch 17 | Loss: 1.9284 Train Acc: 0.6297 Test Acc: 0.4951 Train Time: 281.2705s Inference Time: 77.8658s
Epoch 18 | Loss: 1.9297 Train Acc: 0.6260 Test Acc: 0.5010 Train Time: 274.4049s Inference Time: 80.6123s
Epoch 19 | Loss: 1.9329 Train Acc: 0.6177 Test Acc: 0.5155 Train Time: 273.6337s Inference Time: 70.1407s
Epoch 20 | Loss: 1.9309 Train Acc: 0.6297 Test Acc: 0.5117 Train Time: 280.6017s Inference Time: 73.4517s
Epoch 21 | Loss: 1.9295 Train Acc: 0.6283 Test Acc: 0.5107 Train Time: 272.7010s Inference Time: 72.7603s
Epoch 22 | Loss: 1.9310 Train Acc: 0.6250 Test Acc: 0.4612 Train Time: 270.7891s Inference Time: 73.1458s
Epoch 23 | Loss: 1.9305 Train Acc: 0.6233 Test Acc: 0.4864 Train Time: 283.3058s Inference Time: 72.1571s
Epoch 24 | Loss: 1.9312 Train Acc: 0.6227 Test Acc: 0.4835 Train Time: 276.1621s Inference Time: 74.2206s
Epoch 25 | Loss: 1.9280 Train Acc: 0.6223 Test Acc: 0.5301 Train Time: 276.4299s Inference Time: 76.5071s
Epoch 26 | Loss: 1.9311 Train Acc: 0.6227 Test Acc: 0.4680 Train Time: 286.1183s Inference Time: 70.7270s
Epoch 27 | Loss: 1.9308 Train Acc: 0.6207 Test Acc: 0.5146 Train Time: 275.5689s Inference Time: 72.7881s
Epoch 28 | Loss: 1.9312 Train Acc: 0.6190 Test Acc: 0.4340 Train Time: 272.8136s Inference Time: 70.9616s
Epoch 29 | Loss: 1.9311 Train Acc: 0.6220 Test Acc: 0.4971 Train Time: 271.4619s Inference Time: 74.9379s
Epoch 30 | Loss: 1.9311 Train Acc: 0.6217 Test Acc: 0.5175 Train Time: 279.3775s Inference Time: 72.4891s
Epoch 31 | Loss: 1.9319 Train Acc: 0.6243 Test Acc: 0.5340 Train Time: 275.9582s Inference Time: 72.5433s
Epoch 32 | Loss: 1.9286 Train Acc: 0.6343 Test Acc: 0.5320 Train Time: 294.7368s Inference Time: 72.3675s
Epoch 33 | Loss: 1.9349 Train Acc: 0.6210 Test Acc: 0.5447 Train Time: 285.4895s Inference Time: 78.3366s
Epoch 34 | Loss: 1.9315 Train Acc: 0.6183 Test Acc: 0.5350 Train Time: 279.2531s Inference Time: 77.1880s
Epoch 35 | Loss: 1.9294 Train Acc: 0.6263 Test Acc: 0.4767 Train Time: 275.5399s Inference Time: 71.3199s
Epoch 36 | Loss: 1.9383 Train Acc: 0.6187 Test Acc: 0.4301 Train Time: 278.1981s Inference Time: 74.6384s
Epoch 37 | Loss: 1.9396 Train Acc: 0.6133 Test Acc: 0.5049 Train Time: 275.9704s Inference Time: 76.8884s
Epoch 38 | Loss: 1.9390 Train Acc: 0.6160 Test Acc: 0.4417 Train Time: 285.4716s Inference Time: 73.6195s
Epoch 39 | Loss: 1.9321 Train Acc: 0.6200 Test Acc: 0.4738 Train Time: 277.1726s Inference Time: 71.9211s
Epoch 40 | Loss: 1.9344 Train Acc: 0.6233 Test Acc: 0.4854 Train Time: 278.9780s Inference Time: 73.4561s
Epoch 41 | Loss: 1.9310 Train Acc: 0.6273 Test Acc: 0.5136 Train Time: 269.6322s Inference Time: 73.4287s
Epoch 42 | Loss: 1.9328 Train Acc: 0.6220 Test Acc: 0.4864 Train Time: 273.5235s Inference Time: 70.8750s
Epoch 43 | Loss: 1.9352 Train Acc: 0.6227 Test Acc: 0.4864 Train Time: 279.2805s Inference Time: 74.1518s
Epoch 44 | Loss: 1.9343 Train Acc: 0.6207 Test Acc: 0.4621 Train Time: 281.0313s Inference Time: 73.0126s
Epoch 45 | Loss: 1.9310 Train Acc: 0.6223 Test Acc: 0.5155 Train Time: 286.4569s Inference Time: 72.7748s
Epoch 46 | Loss: 1.9314 Train Acc: 0.6227 Test Acc: 0.5592 Train Time: 281.0922s Inference Time: 74.3867s
Epoch 47 | Loss: 1.9333 Train Acc: 0.6280 Test Acc: 0.5126 Train Time: 275.9836s Inference Time: 73.5678s
Epoch 48 | Loss: 1.9322 Train Acc: 0.6207 Test Acc: 0.5019 Train Time: 278.6808s Inference Time: 74.9852s
Epoch 49 | Loss: 1.9313 Train Acc: 0.6250 Test Acc: 0.5184 Train Time: 278.2462s Inference Time: 75.9405s
Epoch 50 | Loss: 1.9344 Train Acc: 0.6220 Test Acc: 0.4631 Train Time: 278.0496s Inference Time: 73.9791s
WPQUEG Quantization: 888886
Epoch 1 | Loss: 1.6067 Train Acc: 0.9950 Test Acc: 0.8767 Train Time: 275.0698s Inference Time: 68.1396s
Epoch 2 | Loss: 1.5935 Train Acc: 0.9993 Test Acc: 0.8825 Train Time: 265.2641s Inference Time: 70.2344s
Epoch 3 | Loss: 1.5936 Train Acc: 0.9997 Test Acc: 0.9165 Train Time: 287.6691s Inference Time: 73.8860s
Epoch 4 | Loss: 1.5929 Train Acc: 0.9997 Test Acc: 0.8961 Train Time: 266.2868s Inference Time: 73.0381s
Epoch 5 | Loss: 1.5934 Train Acc: 0.9980 Test Acc: 0.9136 Train Time: 280.0976s Inference Time: 73.1230s
Epoch 6 | Loss: 1.5920 Train Acc: 1.0000 Test Acc: 0.9136 Train Time: 269.3704s Inference Time: 66.1968s
Epoch 7 | Loss: 1.5929 Train Acc: 0.9993 Test Acc: 0.9204 Train Time: 271.2833s Inference Time: 64.6924s
Epoch 8 | Loss: 1.5914 Train Acc: 1.0000 Test Acc: 0.9097 Train Time: 272.9781s Inference Time: 63.6741s
