In [2]: run local_error_mnist.py
Weight Quantization: 8
Epoch 49 | Loss: 1.9032 Train Acc: 0.9953 Test Acc: 0.9359 Train Time: 193.1071s Inference Time: 47.9270s
Epoch 50 | Loss: 1.9043 Train Acc: 0.9943 Test Acc: 0.9010 Train Time: 190.4901s Inference Time: 48.0592s
Epoch 51 | Loss: 1.9120 Train Acc: 0.9953 Test Acc: 0.9476 Train Time: 191.6968s Inference Time: 47.9689s
Epoch 52 | Loss: 1.9148 Train Acc: 0.9957 Test Acc: 0.9165 Train Time: 189.2370s Inference Time: 49.1037s
Epoch 53 | Loss: 1.9081 Train Acc: 0.9947 Test Acc: 0.9330 Train Time: 193.5806s Inference Time: 47.3284s
Epoch 54 | Loss: 1.9102 Train Acc: 0.9963 Test Acc: 0.9291 Train Time: 192.8271s Inference Time: 48.0115s
Epoch 55 | Loss: 1.9118 Train Acc: 0.9943 Test Acc: 0.9350 Train Time: 195.6930s Inference Time: 48.5896s
Epoch 56 | Loss: 1.9073 Train Acc: 0.9953 Test Acc: 0.9350 Train Time: 195.1544s Inference Time: 47.8397s
Epoch 57 | Loss: 1.9133 Train Acc: 0.9963 Test Acc: 0.9388 Train Time: 196.0140s Inference Time: 49.1431s
Epoch 58 | Loss: 1.9117 Train Acc: 0.9947 Test Acc: 0.9466 Train Time: 190.1096s Inference Time: 48.4366s
Epoch 59 | Loss: 1.9120 Train Acc: 0.9947 Test Acc: 0.9223 Train Time: 192.6676s Inference Time: 48.7345s
Epoch 60 | Loss: 1.9141 Train Acc: 0.9950 Test Acc: 0.9282 Train Time: 194.3214s Inference Time: 46.0918s

In [3]: exit                                      


In [2]: run local_error_mnist.py
Weight Quantization: 6
Epoch 1 | Loss: 3.7700 Train Acc: 0.3327 Test Acc: 0.3641 Train Time: 192.5816s Inference Time: 51.1716s
Epoch 2 | Loss: 3.4598 Train Acc: 0.6023 Test Acc: 0.5990 Train Time: 194.0705s Inference Time: 50.7717s
Epoch 3 | Loss: 3.2670 Train Acc: 0.7450 Test Acc: 0.6932 Train Time: 194.6705s Inference Time: 50.4338s
Epoch 4 | Loss: 3.1086 Train Acc: 0.8307 Test Acc: 0.7864 Train Time: 194.4296s Inference Time: 49.8185s
Epoch 5 | Loss: 2.9578 Train Acc: 0.8723 Test Acc: 0.7757 Train Time: 193.2401s Inference Time: 48.7653s
Epoch 6 | Loss: 2.8169 Train Acc: 0.9133 Test Acc: 0.8252 Train Time: 191.2300s Inference Time: 48.5821s
Epoch 7 | Loss: 2.6732 Train Acc: 0.9293 Test Acc: 0.8184 Train Time: 190.3199s Inference Time: 48.2590s
Epoch 8 | Loss: 2.5347 Train Acc: 0.9527 Test Acc: 0.8301 Train Time: 194.5473s Inference Time: 46.7381s
Epoch 9 | Loss: 2.4230 Train Acc: 0.9667 Test Acc: 0.8670 Train Time: 196.0878s Inference Time: 47.1644s
Epoch 10 | Loss: 2.3423 Train Acc: 0.9713 Test Acc: 0.8854 Train Time: 195.7247s Inference Time: 51.0393s
Epoch 11 | Loss: 2.2886 Train Acc: 0.9767 Test Acc: 0.8029 Train Time: 194.1519s Inference Time: 47.7195s
Epoch 12 | Loss: 2.2726 Train Acc: 0.9803 Test Acc: 0.8320 Train Time: 193.7187s Inference Time: 46.5622s
Epoch 13 | Loss: 2.2730 Train Acc: 0.9813 Test Acc: 0.7990 Train Time: 194.9629s Inference Time: 46.8727s
Epoch 14 | Loss: 2.2940 Train Acc: 0.9847 Test Acc: 0.8320 Train Time: 186.9839s Inference Time: 48.6509s
Epoch 15 | Loss: 2.3392 Train Acc: 0.9833 Test Acc: 0.8272 Train Time: 190.5653s Inference Time: 48.3060s
Epoch 16 | Loss: 2.3549 Train Acc: 0.9833 Test Acc: 0.7515 Train Time: 190.1491s Inference Time: 48.9716s
Epoch 17 | Loss: 2.3861 Train Acc: 0.9853 Test Acc: 0.8078 Train Time: 191.4609s Inference Time: 47.3685s
Epoch 18 | Loss: 2.3994 Train Acc: 0.9840 Test Acc: 0.7825 Train Time: 198.8694s Inference Time: 47.0030s
Epoch 19 | Loss: 2.4378 Train Acc: 0.9837 Test Acc: 0.6330 Train Time: 195.8721s Inference Time: 49.5520s
Epoch 20 | Loss: 2.4614 Train Acc: 0.9850 Test Acc: 0.7718 Train Time: 192.3571s Inference Time: 48.2042s
Epoch 21 | Loss: 2.4175 Train Acc: 0.9847 Test Acc: 0.7641 Train Time: 199.1138s Inference Time: 47.3954s
Epoch 22 | Loss: 2.4534 Train Acc: 0.9863 Test Acc: 0.7845 Train Time: 195.7623s Inference Time: 47.0405s
Epoch 23 | Loss: 2.4706 Train Acc: 0.9847 Test Acc: 0.6903 Train Time: 189.3769s Inference Time: 47.2874s
Epoch 24 | Loss: 2.4815 Train Acc: 0.9823 Test Acc: 0.6883 Train Time: 192.0301s Inference Time: 46.4096s
Epoch 25 | Loss: 2.4943 Train Acc: 0.9870 Test Acc: 0.7689 Train Time: 189.8422s Inference Time: 49.7826s
Epoch 26 | Loss: 2.4830 Train Acc: 0.9863 Test Acc: 0.7680 Train Time: 192.7095s Inference Time: 47.4633s
Epoch 27 | Loss: 2.4911 Train Acc: 0.9857 Test Acc: 0.8058 Train Time: 188.1714s Inference Time: 47.7909s
Epoch 28 | Loss: 2.5058 Train Acc: 0.9847 Test Acc: 0.6631 Train Time: 191.8082s Inference Time: 46.6415s
Epoch 29 | Loss: 2.5251 Train Acc: 0.9857 Test Acc: 0.7175 Train Time: 191.5400s Inference Time: 47.3422s
Epoch 30 | Loss: 2.5123 Train Acc: 0.9843 Test Acc: 0.7728 Train Time: 188.3860s Inference Time: 50.4751s
Epoch 31 | Loss: 2.5215 Train Acc: 0.9860 Test Acc: 0.8738 Train Time: 191.2322s Inference Time: 47.2056s
Epoch 32 | Loss: 2.5422 Train Acc: 0.9857 Test Acc: 0.7816 Train Time: 190.0936s Inference Time: 47.1111s
Epoch 33 | Loss: 2.5457 Train Acc: 0.9853 Test Acc: 0.7243 Train Time: 191.8821s Inference Time: 48.5796s
Epoch 34 | Loss: 2.5429 Train Acc: 0.9833 Test Acc: 0.6272 Train Time: 197.3255s Inference Time: 49.2773s
Epoch 35 | Loss: 2.5657 Train Acc: 0.9847 Test Acc: 0.6709 Train Time: 193.1780s Inference Time: 48.7228s
Epoch 36 | Loss: 2.5684 Train Acc: 0.9860 Test Acc: 0.3845 Train Time: 188.2399s Inference Time: 48.0532s
Epoch 37 | Loss: 2.5712 Train Acc: 0.9860 Test Acc: 0.8107 Train Time: 193.9806s Inference Time: 47.5704s
Epoch 38 | Loss: 2.5605 Train Acc: 0.9883 Test Acc: 0.8087 Train Time: 196.8442s Inference Time: 46.4287s
Epoch 39 | Loss: 2.5927 Train Acc: 0.9853 Test Acc: 0.7291 Train Time: 187.2798s Inference Time: 46.8566s
Epoch 40 | Loss: 2.5782 Train Acc: 0.9857 Test Acc: 0.7155 Train Time: 196.0263s Inference Time: 46.8174s
Epoch 41 | Loss: 2.5141 Train Acc: 0.9860 Test Acc: 0.7893 Train Time: 198.3816s Inference Time: 48.3601s
Epoch 42 | Loss: 2.5602 Train Acc: 0.9867 Test Acc: 0.7981 Train Time: 191.7198s Inference Time: 47.0295s
Epoch 43 | Loss: 2.5561 Train Acc: 0.9863 Test Acc: 0.7641 Train Time: 190.8539s Inference Time: 46.8887s
Epoch 44 | Loss: 2.5733 Train Acc: 0.9867 Test Acc: 0.8350 Train Time: 190.6479s Inference Time: 47.2710s
Epoch 45 | Loss: 2.5761 Train Acc: 0.9847 Test Acc: 0.6437 Train Time: 189.6081s Inference Time: 47.0634s
Epoch 46 | Loss: 2.5941 Train Acc: 0.9863 Test Acc: 0.7961 Train Time: 189.2579s Inference Time: 46.4952s
Epoch 47 | Loss: 2.6026 Train Acc: 0.9850 Test Acc: 0.7107 Train Time: 189.9100s Inference Time: 46.9944s
Epoch 48 | Loss: 2.5709 Train Acc: 0.9840 Test Acc: 0.7670 Train Time: 191.4654s Inference Time: 46.0101s
