Weight Bits,Channels,Filter Size,Image Size,Layer,Data Structure,Sparsity,Forward Energy,Backward Energy,Update Energy,Forward Time,Backward Time,Update Time,Memory Power
8,64,3,28,FullyConnected,PB-CSR,0.55,0.0010795146898921848, 0.002450197761349137,0.004713507138560001, 0.010753109646880001, 0.0015214647364381853, 0.006739859752960001,0.22508870000000003
8,64,3,28,FullyConnected,Crossbar,0.6000000000000001,0.0008522606832427872, 0.0016924590835539783,0.004609487052800001, 0.009153103677440001, 0.0017539998278388903, 0.009559831838720001,0.18269900000000003
8,64,3,28,FullyConnected,PB-BMP,0.6000000000000001,0.0011023449615254408, 0.05380638034030775,0.004500051927040001, 0.20828511012352, 0.002033846831579698, 0.008427251466240002,0.2407439
8,64,3,28,FullyConnected,PB-CSR,0.6000000000000001,0.001288846272410737, 0.0028202853944213997,0.005167139471360001, 0.01136240753008, 0.001809499865024984, 0.007357410350080001,0.2452535
8,64,3,28,FullyConnected,Crossbar,0.65,0.0008522606832427872, 0.0016924590835539783,0.004609487052800001, 0.009153103677440001, 0.0017539998278388903, 0.009559831838720001,0.18269900000000003
8,64,3,28,FullyConnected,PB-BMP,0.65,0.0012222636174272412, 0.06454816001012202,0.00464474824704, 0.23357646953728, 0.0023484052298157893, 0.00905335619584,0.2587821
8,64,3,28,FullyConnected,PB-CSR,0.65,0.0016864749273092857, 0.003542724055184754,0.0057947122688, 0.012213059052799999, 0.0023162086451054944, 0.0080330514432,0.2876309
8,64,3,28,FullyConnected,Crossbar,0.7000000000000001,0.0008522606832427872, 0.0016924590835539783,0.004609487052800001, 0.009153103677440001, 0.0017539998278388903, 0.009559831838720001,0.18269900000000003
8,64,3,28,FullyConnected,PB-BMP,0.7000000000000001,0.001358681857247945, 0.07932790312801719,0.004847517982720001, 0.27265160819776, 0.0026889485528847658, 0.00970498685952,0.2764214
8,64,3,28,FullyConnected,PB-CSR,0.7000000000000001,0.0018070238067092665, 0.003698255769303678,0.0062089141760000004, 0.012753741052160001, 0.0024874171286751326, 0.008637421040640001,0.2872444
8,64,3,28,FullyConnected,Crossbar,0.75,0.0008522606832427872, 0.0016924590835539783,0.004609487052800001, 0.009153103677440001, 0.0017539998278388903, 0.009559831838720001,0.18269900000000003
8,64,3,28,FullyConnected,PB-BMP,0.75,0.001483188205614934, 0.09121614649606911,0.0049695539200000005, 0.29495362425088, 0.0030472760747394336, 0.010325352038400001,0.2944596
8,64,3,28,FullyConnected,PB-CSR,0.75,0.002075601086119609, 0.0041373216214588065,0.006674201262080001, 0.01335022351456, 0.00285024881836728, 0.009258850201600001,0.30708640000000004
8,64,3,28,FullyConnected,Crossbar,0.8500000000000001,0.0008522606832427872, 0.0016924590835539783,0.004609487052800001, 0.009153103677440001, 0.0017539998278388903, 0.009559831838720001,0.18269900000000003
8,64,3,28,FullyConnected,PB-BMP,0.8500000000000001,0.0017474516256238838, 0.11849356345772931,0.00521945841664, 0.34262295047296004, 0.0038373598073242103, 0.011584886231040002,0.330536
8,64,3,28,FullyConnected,PB-CSR,0.8500000000000001,0.0026759966258207524, 0.005104846234066226,0.0076263215923200005, 0.014594845762880001, 0.003656609415193958, 0.010520847595520001,0.34677040000000003
8,64,3,28,FullyConnected,Crossbar,0.9,0.0008522606832427872, 0.0016924590835539783,0.004609487052800001, 0.009153103677440001, 0.0017539998278388903, 0.009559831838720001,0.18269900000000003
8,64,3,28,FullyConnected,PB-BMP,0.9,0.0018864643396305427, 0.13344463111047095,0.00534463026176, 0.36648287939392005, 0.004264298689969457, 0.012208323010560003,0.34857419999999995
8,64,3,28,FullyConnected,PB-CSR,0.9,0.0030044553782270955, 0.005620001584666486,0.00810178349568, 0.015201488002880003, 0.004095112538794376, 0.011145668464640001,0.3666124
8,64,3,28,FullyConnected,Crossbar,0.9500000000000001,0.0008522606832427872, 0.0016924590835539783,0.004609487052800001, 0.009153103677440001, 0.0017539998278388903, 0.009559831838720001,0.18269900000000003
8,64,3,28,FullyConnected,PB-BMP,0.9500000000000001,0.002019753974948449, 0.14885915267113,0.0054688702668800005, 0.39114811318560005, 0.004690604727126445, 0.012831820692480001,0.36480850000000004
8,64,3,28,FullyConnected,PB-CSR,0.9500000000000001,0.0033532078594266422, 0.006168482947843717,0.00858065028096, 0.01583159484544, 0.004558871537425431, 0.01177162433024,0.38645440000000003
